Update Date,Yr,Mnth,Inflation Value,YoY Value,MoM Value,3 Month Trend
2026-02-02,1957,3,14.6,3.546099290780142,0.0,3.303033330003664
2026-02-02,1957,4,14.7,4.255319148936168,0.6849315068493127,3.7825059101654843
2026-02-02,1957,5,14.7,4.255319148936168,0.0,4.018912529550827
2026-02-02,1957,6,14.8,3.4965034965034962,0.680272108843547,4.002380598125278
2026-02-02,1957,7,14.8,2.77777777777778,0.0,3.5098668077391486
2026-02-02,1957,8,14.9,2.758620689655175,0.6756756756756733,3.0109673213121506
2026-02-02,1957,9,15.0,4.166666666666664,0.671140939597313,3.234355044699873
2026-02-02,1957,10,15.0,3.4482758620689653,0.0,3.4578544061302683
2026-02-02,1957,11,15.0,2.739726027397263,0.0,3.451556185377631
2026-02-02,1957,12,14.9,2.0547945205479503,-0.6666666666666643,2.7475988033380596
2026-02-02,1958,1,15.0,2.739726027397263,0.671140939597313,2.511415525114159
2026-02-02,1958,2,15.0,2.739726027397263,0.0,2.511415525114159
2026-02-02,1958,3,15.1,3.4246575342465753,0.6666666666666643,2.9680365296803672
2026-02-02,1958,4,15.1,2.7210884353741522,0.0,2.961823999005997
2026-02-02,1958,5,15.1,2.7210884353741522,0.0,2.955611468331627
2026-02-02,1958,6,15.1,2.0270270270270196,0.0,2.489734632591775
2026-02-02,1958,7,15.1,2.0270270270270196,0.0,2.2583808298093975
2026-02-02,1958,8,15.1,1.342281879194626,0.0,1.798778644416222
2026-02-02,1958,9,15.3,2.000000000000005,1.3245033112582854,1.7897696354072172
2026-02-02,1958,10,15.3,2.000000000000005,0.0,1.7807606263982123
2026-02-02,1958,11,15.3,2.000000000000005,0.0,2.000000000000005
2026-02-02,1958,12,15.3,2.684563758389264,0.0,2.228187919463092
2026-02-02,1959,1,15.3,2.000000000000005,0.0,2.2281879194630916
2026-02-02,1959,2,15.3,2.000000000000005,0.0,2.228187919463092
2026-02-02,1959,3,15.2,0.6622516556291367,-0.6535947712418394,1.5540838852097159
2026-02-02,1959,4,15.2,0.6622516556291367,0.0,1.1081677704194266
2026-02-02,1959,5,15.3,1.3245033112582854,0.6578947368421146,0.88300220750552
2026-02-02,1959,6,15.1,0.0,-1.307189542483667,0.6622516556291411
2026-02-02,1959,7,15.3,1.3245033112582854,1.3245033112582854,0.883002207505524
2026-02-02,1959,8,15.3,1.3245033112582854,0.0,0.883002207505524
2026-02-02,1959,9,15.5,1.3071895424836555,1.3071895424836555,1.3187320550000758
2026-02-02,1959,10,15.5,1.3071895424836555,0.0,1.3129607987418659
2026-02-02,1959,11,15.5,1.3071895424836555,0.0,1.3071895424836555
2026-02-02,1959,12,15.5,1.3071895424836555,0.0,1.3071895424836555
2026-02-02,1960,1,15.5,1.3071895424836555,0.0,1.3071895424836555
